INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,DTXCID,CASRN,INCHIKEY,IUPAC_NAME,SMILES,INCHI_STRING,QSAR_READY_SMILES,MOLECULAR_FORMULA
DTXSID7026025,DSSTox_Substance_Id,DTXSID7026025,Sodium chlorate,DTXCID206025,7775-09-9,YZHUMGUJCQRKBT-UHFFFAOYSA-M,Sodium chlorate,[Na+].[O-][Cl](=O)=O,"InChI=1S/ClHO3.Na/c2-1(3)4;/h(H,2,3,4);/q;+1/p-1
",,ClNaO3
DTXSID7032056,DSSTox_Substance_Id,DTXSID7032056,Sodium chromate,DTXCID5012056,7775-11-3,PXLIDIMHPNPGMH-UHFFFAOYSA-N,Disodium tetraoxidochromate(2-),[Na+].[Na+].[O-][Cr]([O-])(=O)=O,"InChI=1S/Cr.2Na.4O/q;2*+1;;;2*-1
",,CrNa2O4
DTXSID9029697,DSSTox_Substance_Id,DTXSID9029697,"Dithionous acid, disodium salt",DTXCID609697,7775-14-6,JVBXVOWTABLYPX-UHFFFAOYSA-L,Disodium dithionite,[Na+].[Na+].[O-]S(=O)S([O-])=O,"InChI=1S/2Na.H2O4S2/c;;1-5(2)6(3)4/h;;(H,1,2)(H,3,4)/q2*+1;/p-2
",,Na2O4S2
DTXSID2034386,DSSTox_Substance_Id,DTXSID2034386,Sodium metaborate,DTXCID0014386,7775-19-1,NVIFVTYDZMXWGX-UHFFFAOYSA-N,,[Na+].[O-]B=O,"InChI=1S/BO2.Na/c2-1-3;/q-1;+1
",,BNaO2
DTXSID4029698,DSSTox_Substance_Id,DTXSID4029698,Sodium persulfate,DTXCID009698,7775-27-1,CHQMHPLRPQMAMX-UHFFFAOYSA-L,Disodium [(sulfonatoperoxy)sulfonyl]oxidanide,[Na+].[Na+].[O-]S(=O)(=O)OOS([O-])(=O)=O,"InChI=1S/2Na.H2O8S2/c;;1-9(2,3)7-8-10(4,5)6/h;;(H,1,2,3)(H,4,5,6)/q2*+1;/p-2
",,Na2O8S2
DTXSID9029699,DSSTox_Substance_Id,DTXSID9029699,"Sulfuric acid, calcium salt",DTXCID409699,7778-18-9,OSGAYBCDTDRGGQ-UHFFFAOYSA-L,Calcium sulfate,[Ca++].[O-]S([O-])(=O)=O,"InChI=1S/Ca.H2O4S/c;1-5(2,3)4/h;(H2,1,2,3,4)/q+2;/p-2
",,CaO4S
DTXSID1034341,DSSTox_Substance_Id,DTXSID1034341,Arsenic acid,DTXCID9014341,7778-39-4,DJHGAFSJWGLOIV-UHFFFAOYSA-N,Arsoric acid,O[As](O)(O)=O,"InChI=1S/AsH3O4/c2-1(3,4)5/h(H3,2,3,4,5)
",,AsH3O4
DTXSID5025948,DSSTox_Substance_Id,DTXSID5025948,Potassium dichromate,DTXCID705948,7778-50-9,KMUONIBRACKNSN-UHFFFAOYSA-N,Dipotassium mu-oxido(hexaoxido)dichromate(4-),[K+].[K+].[O-][Cr](=O)(=O)O[Cr]([O-])(=O)=O,"InChI=1S/2Cr.2K.7O/q;;2*+1;;;;;;2*-1
",,Cr2K2O7
DTXSID3043994,DSSTox_Substance_Id,DTXSID3043994,Tripotassium phosphate,DTXCID1023994,7778-53-2,LWIHDJKSTIGBAC-UHFFFAOYSA-K,Tripotassium phosphate,[K+].[K+].[K+].[O-]P([O-])([O-])=O,"InChI=1S/3K.H3O4P/c;;;1-5(2,3)4/h;;;(H3,1,2,3,4)/q3*+1;/p-3
",,K3O4P
DTXSID3047003,DSSTox_Substance_Id,DTXSID3047003,Potassium perchlorate,DTXCID1027003,7778-74-7,YLMGFJXSLBMXHK-UHFFFAOYSA-M,Potassium perchlorate,[K+].[O-][Cl](=O)(=O)=O,"InChI=1S/ClHO4.K/c2-1(3,4)5;/h(H,2,3,4,5);/q;+1/p-1
",,ClKO4
DTXSID0035667,DSSTox_Substance_Id,DTXSID0035667,Monobasic potassium phosphate,DTXCID8015667,7778-77-0,GNSKLFRGEWLPPA-UHFFFAOYSA-M,Potassium dihydrogen phosphate,[K+].OP(O)([O-])=O,"InChI=1S/K.H3O4P/c;1-5(2,3)4/h;(H3,1,2,3,4)/q+1;/p-1
",,H2KO4P
DTXSID6029701,DSSTox_Substance_Id,DTXSID6029701,Potassium sulfate,DTXCID709701,7778-80-5,OTYBMLCTZGSZBG-UHFFFAOYSA-L,Dipotassium sulfate,[K+].[K+].[O-]S([O-])(=O)=O,"InChI=1S/2K.H2O4S/c;;1-5(2,3)4/h;;(H2,1,2,3,4)/q2*+1;/p-2
",,K2O4S
DTXSID6021294,DSSTox_Substance_Id,DTXSID6021294,"2,5-Dihydrothiophene 1,1-dioxide",DTXCID801294,77-79-2,MBDNRNMVTZADMQ-UHFFFAOYSA-N,"2,5-Dihydro-1H-1lambda~6~-thiophene-1,1-dione",O=S1(=O)CC=CC1,"InChI=1S/C4H6O2S/c5-7(6)3-1-2-4-7/h1-2H,3-4H2
",O=S1(=O)CC=CC1,C4H6O2S
DTXSID1032511,DSSTox_Substance_Id,DTXSID1032511,"1,3,5-Triethylhexahydro-s-triazine",DTXCID9012511,7779-27-3,XYRTVIAPRQLSOW-UHFFFAOYSA-N,"1,3,5-Triethyl-1,3,5-triazinane",CCN1CN(CC)CN(CC)C1,"InChI=1S/C9H21N3/c1-4-10-7-11(5-2)9-12(6-3)8-10/h4-9H2,1-3H3
",CCN1CN(CC)CN(CC)C1,C9H21N3
DTXSID5044990,DSSTox_Substance_Id,DTXSID5044990,"3,3,5-Trimethylcyclohexyl 2-methylprop-2-enoate",DTXCID3024990,7779-31-9,DABQKEQFLJIRHU-UHFFFAOYSA-N,"3,3,5-Trimethylcyclohexyl 2-methylprop-2-enoate",CC1CC(CC(C)(C)C1)OC(=O)C(C)=C,"InChI=1/C13H22O2/c1-9(2)12(14)15-11-6-10(3)7-13(4,5)8-11/h10-11H,1,6-8H2,2-5H3
",CC1CC(CC(C)(C)C1)OC(=O)C(C)=C,C13H22O2
DTXSID8047717,DSSTox_Substance_Id,DTXSID8047717,4-Methyl-1-phenylpentan-2-ol,DTXCID1027710,7779-78-4,IUADYGVMSDKSMB-UHFFFAOYSA-N,4-Methyl-1-phenylpentan-2-ol,CC(C)CC(O)CC1=CC=CC=C1,"InChI=1/C12H18O/c1-10(2)8-12(13)9-11-6-4-3-5-7-11/h3-7,10,12-13H,8-9H2,1-2H3
",CC(C)CC(O)CC1=CC=CC=C1,C12H18O
DTXSID10890636,DSSTox_Substance_Id,DTXSID10890636,Zinc nitrate,DTXCID401030921,7779-88-6,ONDPHDOFVYQSGI-UHFFFAOYSA-N,Zinc dinitrate,[Zn++].[O-][N+]([O-])=O.[O-][N+]([O-])=O,"InChI=1S/2NO3.Zn/c2*2-1(3)4;/q2*-1;+2
",,N2O6Zn
DTXSID3064807,DSSTox_Substance_Id,DTXSID3064807,Trizinc phosphate,DTXCID0048006,7779-90-0,LRXTYHSAJDENHV-UHFFFAOYSA-H,Zinc phosphate (3/2),[Zn++].[Zn++].[Zn++].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O,"InChI=1S/2H3O4P.3Zn/c2*1-5(2,3)4;;;/h2*(H3,1,2,3,4);;;/q;;3*+2/p-6
",,O8P2Zn3
DTXSID2052520,DSSTox_Substance_Id,DTXSID2052520,C.I. Pigment Yellow 180,DTXCID6031093,77804-81-0,OEKRYKURBNYHBM-UHFFFAOYSA-N,"2-[(3-{2-[2-({1,3-Dioxo-1-[(2-oxo-2,3-dihydro-1H-benzimidazol-5-yl)amino]butan-2-yl}diazenyl)phenoxy]ethoxy}phenyl)diazenyl]-3-oxo-N-(2-oxo-2,3-dihydro-1H-benzimidazol-5-yl)butanamide",CC(=O)C(N=NC1=CC=CC(OCCOC2=C(C=CC=C2)N=NC(C(C)=O)C(=O)NC2=CC3=C(NC(=O)N3)C=C2)=C1)C(=O)NC1=CC2=C(NC(=O)N2)C=C1,"InChI=1/C36H32N10O8/c1-19(47)31(33(49)37-21-10-12-25-28(17-21)41-35(51)39-25)45-43-23-6-5-7-24(16-23)53-14-15-54-30-9-4-3-8-27(30)44-46-32(20(2)48)34(50)38-22-11-13-26-29(18-22)42-36(52)40-26/h3-13,16-18,31-32H,14-15H2,1-2H3,(H,37,49)(H,38,50)(H2,39,41,51)(H2,40,42,52)
",CC(=O)C(N=NC1=CC=CC(OCCOC2=C(C=CC=C2)N=NC(C(C)=O)C(=O)NC2=CC3=C(NC(=O)N3)C=C2)=C1)C(=O)NC1=CC2=C(NC(=O)N2)C=C1,C36H32N10O8
DTXSID3024106,DSSTox_Substance_Id,DTXSID3024106,Fluorine,DTXCID004106,7782-41-4,PXGOKWXKJXAPGV-UHFFFAOYSA-N,Fluorine,FF,"InChI=1S/F2/c1-2
",,F2
DTXSID2049634,DSSTox_Substance_Id,DTXSID2049634,Graphite,,7782-42-5,,,,,,
DTXSID9021261,DSSTox_Substance_Id,DTXSID9021261,Selenium,DTXCID701261,7782-49-2,BUGBHKTXTAQXES-UHFFFAOYSA-N,Selenium,[Se],"InChI=1S/Se
",,Se
DTXSID1020273,DSSTox_Substance_Id,DTXSID1020273,Chlorine,DTXCID50273,7782-50-5,KZBUYRJDOAKODT-UHFFFAOYSA-N,Chlorine,ClCl,"InChI=1S/Cl2/c1-2
",,Cl2
DTXSID90228438,DSSTox_Substance_Id,DTXSID90228438,Magnesium hydrogen phosphate trihydrate,DTXCID10150929,7782-75-4,OKIWLDVQGKRUNR-UHFFFAOYSA-L,Magnesium hydrogen phosphate--water (1/1/3),O.O.O.[Mg++].OP([O-])([O-])=O,"InChI=1S/Mg.H3O4P.3H2O/c;1-5(2,3)4;;;/h;(H3,1,2,3,4);3*1H2/q+2;;;;/p-2
",,H7MgO7P
DTXSID2052522,DSSTox_Substance_Id,DTXSID2052522,Potassium phosphinate,DTXCID6031095,7782-87-8,CRGPNLUFHHUKCM-UHFFFAOYSA-M,,[K+].[O-]P=O,"InChI=1S/K.HO2P/c;1-3-2/h;(H,1,2)/q+1;/p-1
",,KO2P
DTXSID7064815,DSSTox_Substance_Id,DTXSID7064815,Lithium amide,DTXCID4048016,7782-89-0,AFRJJFRNGGLMDW-UHFFFAOYSA-N,Lithium azanide,[Li+].[NH2-],"InChI=1S/Li.H2N/h;1H2/q+1;-1
",,H2LiN
DTXSID20894105,DSSTox_Substance_Id,DTXSID20894105,Molybdic(VI) acid (H2MoO4),DTXCID601324201,7782-91-4,LYKAEQVYSKEMBJ-UHFFFAOYSA-P,Dihydrogen tetrakis(oxido)molybdate(2-),[H+].[H+].O=[Mo--](=O)(=O)=O,"InChI=1S/Mo.4O/q-2;;;;/p+2
",,H2MoO4
DTXSID9024300,DSSTox_Substance_Id,DTXSID9024300,Selenious acid,DTXCID004300,7783-00-8,MCAHWIHFGHIESP-UHFFFAOYSA-N,Selenous acid,O[Se](O)=O,"InChI=1S/H2O3Se/c1-4(2)3/h(H2,1,2,3)
",,H2O3Se
DTXSID80894161,DSSTox_Substance_Id,DTXSID80894161,Tungsten hydroxide oxide (W(OH)2O2),DTXCID001324203,7783-03-1,BASIUPHYXUKEPE-UHFFFAOYSA-P,Dihydrogen tetrakis(oxido)wolframate(2-),[H+].[H+].O=[W--](=O)(=O)=O,"InChI=1S/4O.W/q;;;;-2/p+2
",,H2O4W
DTXSID4024149,DSSTox_Substance_Id,DTXSID4024149,Hydrogen sulfide,DTXCID404149,7783-06-4,RWSOTUBLDIXVET-UHFFFAOYSA-N,,S,"InChI=1S/H2S/h1H2
",,H2S
DTXSID6029703,DSSTox_Substance_Id,DTXSID6029703,Ammonium thiosulfate,DTXCID509703,7783-18-8,XYXNTHIYBIDHGM-UHFFFAOYSA-N,Diammonium sulfurothioate,[NH4+].[NH4+].[O-]S([S-])(=O)=O,"InChI=1S/2H3N.H2O3S2/c;;1-5(2,3)4/h2*1H3;(H2,1,2,3,4)
",,H8N2O3S2
DTXSID1029704,DSSTox_Substance_Id,DTXSID1029704,Ammonium sulfate,DTXCID909704,7783-20-2,BFNBIHQBYMNNAN-UHFFFAOYSA-N,Diammonium sulfate,[NH4+].[NH4+].[O-]S([O-])(=O)=O,"InChI=1S/2H3N.H2O4S/c;;1-5(2,3)4/h2*1H3;(H2,1,2,3,4)
",,H8N2O4S
DTXSID6029705,DSSTox_Substance_Id,DTXSID6029705,Diammonium hydrogen phosphate,DTXCID309705,7783-28-0,MNNHAPBLZZVQHP-UHFFFAOYSA-N,Diammonium hydrogen phosphate,[NH4+].[NH4+].OP([O-])([O-])=O,"InChI=1S/2H3N.H3O4P/c;;1-5(2,3)4/h2*1H3;(H3,1,2,3,4)
",,H9N2O4P
DTXSID6064822,DSSTox_Substance_Id,DTXSID6064822,Tin fluoride (SnF2),DTXCID8048024,7783-47-3,ANOBYBYXJXCGBS-UHFFFAOYSA-L,,[F-].[F-].[Sn++],"InChI=1S/2FH.Sn/h2*1H;/q;;+2/p-2
",,F2Sn
DTXSID20894160,DSSTox_Substance_Id,DTXSID20894160,Strontium fluoride (SrF2),DTXCID301324202,7783-48-4,FVRNDBHWWSPNOM-UHFFFAOYSA-L,Strontium difluoride,[F-].[F-].[Sr++],"InChI=1S/2FH.Sr/h2*1H;/q;;+2/p-2
",,F2Sr
DTXSID20894882,DSSTox_Substance_Id,DTXSID20894882,Zinc fluoride,DTXCID701324442,7783-49-5,BHHYHSUAOQUXJK-UHFFFAOYSA-L,Zinc difluoride,F[Zn]F,"InChI=1S/2FH.Zn/h2*1H;/q;;+2/p-2
",,F2Zn
DTXSID2052524,DSSTox_Substance_Id,DTXSID2052524,Iodine pentafluoride,DTXCID6031097,7783-66-6,PJIYEPACCBMRLZ-UHFFFAOYSA-N,Pentafluoro-lambda~5~-iodane,F[I](F)(F)(F)F,"InChI=1S/F5I/c1-6(2,3,4)5
",,F5I
DTXSID8020591,DSSTox_Substance_Id,DTXSID8020591,Ethyl methylphenylglycidate,DTXCID60591,77-83-8,LQKRYVGRPXFFAV-UHFFFAOYSA-N,Ethyl 3-methyl-3-phenyloxirane-2-carboxylate,CCOC(=O)C1OC1(C)C1=CC=CC=C1,"InChI=1/C12H14O3/c1-3-14-11(13)10-12(2,15-10)9-7-5-4-6-8-9/h4-8,10H,3H2,1-2H3
",CCOC(=O)C1OC1(C)C1=CC=CC=C1,C12H14O3
DTXSID4035251,DSSTox_Substance_Id,DTXSID4035251,Silver chloride,DTXCID2015251,7783-90-6,HKZLPVFGJNLROG-UHFFFAOYSA-M,Silver(1+) chloride,[Cl-].[Ag+],"InChI=1S/Ag.ClH/h;1H/q+1;/p-1
",,AgCl
DTXSID0064836,DSSTox_Substance_Id,DTXSID0064836,Silver iodide (AgI),DTXCID7048039,7783-96-2,MSFPLIAKTHOCQP-UHFFFAOYSA-M,Silver(1+) iodide,[Ag]I,"InChI=1S/Ag.HI/h;1H/q+1;/p-1
",,AgI
DTXSID8030712,DSSTox_Substance_Id,DTXSID8030712,Aluminum fluoride,DTXCID6010712,7784-18-1,KLZUFWVZNOTSEM-UHFFFAOYSA-K,Aluminium trifluoride,[F-].[F-].[F-].[Al+3],"InChI=1S/Al.3FH/h;3*1H/q+3;;;/p-3
",,AlF3
DTXSID20872802,DSSTox_Substance_Id,DTXSID20872802,Aluminum hypophosphite,DTXCID40820380,7784-22-7,ZJKCITHLCNCAHA-UHFFFAOYSA-K,Aluminium tris(phosphinate),[Al+3].[H]P([H])([O-])=O.[H]P([H])([O-])=O.[H]P([H])([O-])=O,"InChI=1S/Al.3H3O2P/c;3*1-3-2/h;3*3H2,(H,1,2)/q+3;;;/p-3
",,AlH6O6P3
DTXSID7051428,DSSTox_Substance_Id,DTXSID7051428,Ammonium aluminum sulfate,DTXCID5030030,7784-25-0,LCQXXBOSCBRNNT-UHFFFAOYSA-K,Aluminium ammonium sulfate (1/1/2),[NH4+].[Al+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O,"InChI=1S/Al.H3N.2H2O4S/c;;2*1-5(2,3)4/h;1H3;2*(H2,1,2,3,4)/q+3;;;/p-3
",,AlH4NO8S2
DTXSID5064839,DSSTox_Substance_Id,DTXSID5064839,Monoaluminum phosphate,DTXCID6048042,7784-30-7,ILRRQNADMUWWFW-UHFFFAOYSA-K,Aluminium phosphate,[Al+3].[O-]P([O-])([O-])=O,"InChI=1S/Al.H3O4P/c;1-5(2,3)4/h;(H3,1,2,3,4)/q+3;/p-3
",,AlO4P
DTXSID2026444,DSSTox_Substance_Id,DTXSID2026444,"2-(Hydroxymethyl)-2-methyl-1,3-propanediol",DTXCID206444,77-85-0,QXJQHYBHAIHNGG-UHFFFAOYSA-N,"2-(Hydroxymethyl)-2-methylpropane-1,3-diol",CC(CO)(CO)CO,"InChI=1S/C5H12O3/c1-5(2-6,3-7)4-8/h6-8H,2-4H2,1H3
",CC(CO)(CO)CO,C5H12O3
DTXSID00872567,DSSTox_Substance_Id,DTXSID00872567,Ammonium magnesium phosphate ((NH4)Mg(PO4)),DTXCID70820212,7785-21-9,MXZRMHIULZDAKC-UHFFFAOYSA-L,Ammonium magnesium phosphate (1/1/1),[NH4+].[Mg++].[O-]P([O-])([O-])=O,"InChI=1S/Mg.H3N.H3O4P/c;;1-5(2,3)4/h;1H3;(H3,1,2,3,4)/q+2;;/p-2
",,H4MgNO4P
DTXSID4064844,DSSTox_Substance_Id,DTXSID4064844,Silver bromide (AgBr),DTXCID6048048,7785-23-1,ADZWSOLPGZMUMY-UHFFFAOYSA-M,Silver(1+) bromide,Br[Ag],"InChI=1S/Ag.BrH/h;1H/q+1;/p-1
",,AgBr
DTXSID7041671,DSSTox_Substance_Id,DTXSID7041671,(+)-alpha-Pinene,DTXCID5021671,7785-70-8,GRWFGVWFFZKLTI-RKDXNWHRSA-N,"(1R,5R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene",CC1=CC[C@@H]2C[C@H]1C2(C)C,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h4,8-9H,5-6H2,1-3H3/t8-,9-/m1/s1
","CC1=CCC2CC1C2(C)C,CC1=CC[C@@H]2C[C@H]1C2(C)C",C10H16
DTXSID7052789,DSSTox_Substance_Id,DTXSID7052789,Sodium trimetaphosphate,DTXCID3031365,7785-84-4,UGTZMIPZNRIWHX-UHFFFAOYSA-K,"Trisodium 2,4,6-trioxo-1,3,5,2lambda~5~,4lambda~5~,6lambda~5~-trioxatriphosphinane-2,4,6-tris(olate)",[Na+].[Na+].[Na+].[O-]P1(=O)OP([O-])(=O)OP([O-])(=O)O1,"InChI=1S/3Na.H3O9P3/c;;;1-10(2)7-11(3,4)9-12(5,6)8-10/h;;;(H,1,2)(H,3,4)(H,5,6)/q3*+1;/p-3
",,Na3O9P3
DTXSID9044160,DSSTox_Substance_Id,DTXSID9044160,Manganese sulfate (1:1),DTXCID7024160,7785-87-7,SQQMAOCOWKFBNP-UHFFFAOYSA-L,Manganese(2+) sulfate,[Mn++].[O-]S([O-])(=O)=O,"InChI=1S/Mn.H2O4S/c;1-5(2,3)4/h;(H2,1,2,3,4)/q+2;/p-2
",,MnO4S
DTXSID8047478,DSSTox_Substance_Id,DTXSID8047478,Phosphoric acid aluminum sodium salt (1:x:x),,7785-88-8,,,,,,
DTXSID2023723,DSSTox_Substance_Id,DTXSID2023723,Tromethamine,DTXCID503723,77-86-1,LENZDBCJOHFCAS-UHFFFAOYSA-N,"2-Amino-2-(hydroxymethyl)propane-1,3-diol",NC(CO)(CO)CO,"InChI=1S/C4H11NO3/c5-4(1-6,2-7)3-8/h6-8H,1-3,5H2
",NC(CO)(CO)CO,C4H11NO3
DTXSID9027657,DSSTox_Substance_Id,DTXSID9027657,"Phenol, 2,2'-methylenebis[4-methyl-6-nonyl-",DTXCID207657,7786-17-6,XQESJWNDTICJHW-UHFFFAOYSA-N,"2,2'-Methylenebis(4-methyl-6-nonylphenol)",CCCCCCCCCC1=CC(C)=CC(CC2=C(O)C(CCCCCCCCC)=CC(C)=C2)=C1O,"InChI=1S/C33H52O2/c1-5-7-9-11-13-15-17-19-28-21-26(3)23-30(32(28)34)25-31-24-27(4)22-29(33(31)35)20-18-16-14-12-10-8-6-2/h21-24,34-35H,5-20,25H2,1-4H3
",CCCCCCCCCC1=CC(C)=CC(CC2=C(O)C(CCCCCCCCC)=CC(C)=C2)=C1O,C33H52O2
DTXSID5034690,DSSTox_Substance_Id,DTXSID5034690,Magnesium dichloride,DTXCID3014690,7786-30-3,TWRXJAOTZQYOKJ-UHFFFAOYSA-L,Magnesium dichloride,[Mg++].[Cl-].[Cl-],"InChI=1S/2ClH.Mg/h2*1H;/q;;+2/p-2
",,Cl2Mg
DTXSID2032683,DSSTox_Substance_Id,DTXSID2032683,Mevinphos,DTXCID40809716,7786-34-7,GEPDYQSQVLXLEU-UHFFFAOYSA-N,Methyl 3-[(dimethoxyphosphoryl)oxy]but-2-enoate,COC(=O)C=C(C)OP(=O)(OC)OC,"InChI=1S/C7H13O6P/c1-6(5-7(8)10-2)13-14(9,11-3)12-4/h5H,1-4H3
",COC(=O)C=C(C)OP(=O)(OC)OC,C7H13O6P
DTXSID6023787,DSSTox_Substance_Id,DTXSID6023787,Nickel sulfate,DTXCID903787,7786-81-4,LGQLOGILCSXPEA-UHFFFAOYSA-L,Nickel(2+) sulfate,[Ni++].[O-]S([O-])(=O)=O,"InChI=1S/Ni.H2O4S/c;1-5(2,3)4/h;(H2,1,2,3,4)/q+2;/p-2
",,NiO4S
DTXSID4064848,DSSTox_Substance_Id,DTXSID4064848,Barium fluoride (BaF2),DTXCID0048052,7787-32-8,OYLGJCQECKOTOL-UHFFFAOYSA-L,Barium difluoride,[F-].[F-].[Ba++],"InChI=1S/Ba.2FH/h;2*1H/q+2;;/p-2
",,BaF2
DTXSID2020181,DSSTox_Substance_Id,DTXSID2020181,Bismuth oxychloride,DTXCID00181,7787-59-9,GLQBXSIPUULYOG-UHFFFAOYSA-M,Chlorobismuthanone,Cl[Bi]=O,"InChI=1S/Bi.ClH.O/h;1H;/q+1;;/p-1
",,BiClO
DTXSID10880971,DSSTox_Substance_Id,DTXSID10880971,Chromium trifluoride,DTXCID601022308,7788-97-8,FTBATIJJKIIOTP-UHFFFAOYSA-K,Chromium(3+) trifluoride,F[Cr](F)F,"InChI=1S/Cr.3FH/h;3*1H/q+3;;;/p-3
",,CrF3
DTXSID8064858,DSSTox_Substance_Id,DTXSID8064858,Potassium chromate(VI),DTXCID4048062,7789-00-6,XMXNVYPJWBTAHN-UHFFFAOYSA-N,Dipotassium tetraoxidochromate(2-),[K+].[K+].[O-][Cr]([O-])(=O)=O,"InChI=1S/Cr.2K.4O/q;2*+1;;;2*-1
",,CrK2O4
DTXSID70872832,DSSTox_Substance_Id,DTXSID70872832,Strontium chromate,DTXCID90820395,7789-06-2,NVKTUNLPFJHLCG-UHFFFAOYSA-N,Strontium tetraoxidochromate(2-),[Sr++].[O-][Cr]([O-])(=O)=O,"InChI=1S/Cr.4O.Sr/q;;;2*-1;+2
",,CrO4Sr
DTXSID6032061,DSSTox_Substance_Id,DTXSID6032061,Sodium dichromate dihydrate,DTXCID4012061,7789-12-0,JYDRNIYTFCBIFC-UHFFFAOYSA-N,Sodium mu-oxido(hexaoxido)dichromate(4-)--water (2/1/2),O.O.[Na+].[Na+].[O-][Cr](=O)(=O)O[Cr]([O-])(=O)=O,"InChI=1S/2Cr.2Na.2H2O.7O/h;;;;2*1H2;;;;;;;/q;;2*+1;;;;;;;;2*-1
",,Cr2H4Na2O9
DTXSID3064859,DSSTox_Substance_Id,DTXSID3064859,Cesium iodide (CsI),DTXCID9048063,7789-17-5,XQPRBTXUXXVTKB-UHFFFAOYSA-M,Caesium iodide,I[Cs],"InChI=1S/Cs.HI/h;1H/q+1;/p-1
",,CsI
DTXSID2064860,DSSTox_Substance_Id,DTXSID2064860,Cesium nitrate,DTXCID4048064,7789-18-6,NLSCHDZTHVNDCP-UHFFFAOYSA-N,Caesium nitrate,[Cs+].[O-][N+]([O-])=O,"InChI=1S/Cs.NO3/c;2-1(3)4/q+1;-1
",,CsNO3
DTXSID8031940,DSSTox_Substance_Id,DTXSID8031940,Potassium fluoride,DTXCID6011940,7789-23-3,NROKBHXJSPEDAR-UHFFFAOYSA-M,Potassium fluoride,[F-].[K+],"InChI=1S/FH.K/h1H;/q;+1/p-1
",,FK
DTXSID10894119,DSSTox_Substance_Id,DTXSID10894119,Lithium fluoride,DTXCID701324159,7789-24-4,PQXKHYXIUOZZFA-UHFFFAOYSA-M,Lithium fluoride,[Li]F,"InChI=1S/FH.Li/h1H;/q;+1/p-1
",,FLi
DTXSID9023837,DSSTox_Substance_Id,DTXSID9023837,Sodium bromate,DTXCID603837,7789-38-0,XUXNAKZDHHEHPC-UHFFFAOYSA-M,Sodium bromate,[Na+].[O-][Br](=O)=O,"InChI=1S/BrHO3.Na/c2-1(3)4;/h(H,2,3,4);/q;+1/p-1
",,BrNaO3
DTXSID5044576,DSSTox_Substance_Id,DTXSID5044576,"Citric acid, triethyl ester, acetate",DTXCID3024576,77-89-4,WEAPVABOECTMGR-UHFFFAOYSA-N,"Triethyl 2-(acetyloxy)propane-1,2,3-tricarboxylate",CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC,"InChI=1S/C14H22O8/c1-5-19-11(16)8-14(22-10(4)15,13(18)21-7-3)9-12(17)20-6-2/h5-9H2,1-4H3
",CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC,C14H22O8
DTXSID0044577,DSSTox_Substance_Id,DTXSID0044577,Calcium bromide,DTXCID8024577,7789-41-5,WGEFECGEFUFIQW-UHFFFAOYSA-L,Calcium dibromide,[Ca++].[Br-].[Br-],"InChI=1S/2BrH.Ca/h2*1H;/q;;+2/p-2
",,Br2Ca
DTXSID4050487,DSSTox_Substance_Id,DTXSID4050487,Calcium fluoride,DTXCID3029497,7789-75-5,WUKWITHWXAAZEY-UHFFFAOYSA-L,Calcium difluoride,[F-].[F-].[Ca++],"InChI=1S/Ca.2FH/h;2*1H/q+2;;/p-2
",,CaF2
DTXSID301014485,DSSTox_Substance_Id,DTXSID301014485,"Iodic acid (HIO3), calcium salt (2:1)",DTXCID101437067,7789-80-2,AEGVMWGRXRYRNZ-UHFFFAOYSA-L,,[O--].[O--].[O--].[O--].[O--].[O--].[Ca++].[I-].[I-],"InChI=1S/Ca.2HI.6O/h;2*1H;;;;;;/q+2;;;6*-2/p-2
",,CaI2O6
DTXSID001014486,DSSTox_Substance_Id,DTXSID001014486,Calcium molybdate(VI),DTXCID801437068,7789-82-4,ULPVNDJNTSDDLA-UHFFFAOYSA-N,Calcium molybdenum(6+) oxide (1/1/4),[O--].[O--].[O--].[O--].[Ca++].[Mo+6],"InChI=1S/Ca.Mo.4O/q+2;+6;4*-2
",,CaMoO4
DTXSID30894075,DSSTox_Substance_Id,DTXSID30894075,Sodium periodate,DTXCID601324118,7790-28-5,JQWHASGSAFIOCM-UHFFFAOYSA-M,Sodium periodate,[Na+].[O-][I](=O)(=O)=O,"InChI=1S/HIO4.Na/c2-1(3,4)5;/h(H,2,3,4,5);/q;+1/p-1
",,INaO4
DTXSID00880081,DSSTox_Substance_Id,DTXSID00880081,Rubidium Iodide,DTXCID801021675,7790-29-6,WFUBYPSJBBQSOU-UHFFFAOYSA-M,Rubidium iodide,[Rb+].[I-],"InChI=1S/HI.Rb/h1H;/q;+1/p-1
",,IRb
